state,county,zipcode,county_name,mean_household_income2000,mean_commutetime,num_degrees_2000,num_degrees_2010,foreign_residents2010,mean_household_income1990,mean_household_income2016,poverty2010,poverty2000,poverty1990,share_white2010,share_black2010,share_hisp2010,share_asian2010,share_black2000,share_white2000,share_hisp2000,share_asian2000,mean_3rdgrade_math_2013,mediangross_rent2015,numsingleparent_households2010,numsingleparent_households1990,numsingleparent_households2000,lessthan15commute_2010,employmentrate_2000,mail_return_rate2010,wage_growth_highschoolers,popdensity2010,popdensity2000,avg_job_growth_2004_13,job_density_2013
41,13,39203,Bend,62090.031,20.306164,0.12771936,0.15387313,0.041855097,23593.30667,39529.75922,0.14144367,0.11385434,0.10591277,0.89417487,0.003432167,0.069739729,0.004340261,0.000974954,0.9150278,0.055204149,0.003882007,2.8300974,701.0672,0.28646567,0.17745656,0.24519251,0.48557377,0.54753047,84.672577,-0.18149841,7.0417547,6.4388857,-0.006069606,2.6283221
41,15,36901,Crescent City,57731.984,15.514201,0.16653432,0.18361712,0.037775688,23005.77692,40017.17014,0.13856794,0.12150657,0.12152798,0.88700593,0.006930782,0.053702377,0.006590171,0.002566464,0.90860832,0.035872877,0.006348639,3.3893666,835.39478,0.38664466,0.22261582,0.30521709,0.6489284,0.45524353,83.71936,0.087906659,13.741667,12.987731,-0.01436512,4.7448201
41,17,39203,Bend,79781.773,20.046274,0.25302729,0.29304579,0.046220195,28160.27798,56634.35275,0.10368196,0.090915523,0.10473372,0.88421571,0.006758256,0.074290097,0.008354146,0.003361092,0.92956525,0.036929946,0.006753486,3.6506836,866.42505,0.24514188,0.19182862,0.25387436,0.44804522,0.62008333,82.210403,,52.26088,38.223965,0.007268,23.451181
41,19,36902,Roseburg,60506.977,21.010344,0.13100609,0.15174274,0.026275065,24329.21383,43018.16846,0.15617239,0.13137162,0.14784598,0.89482385,0.006064997,0.046950318,0.008399347,0.003356405,0.91930908,0.032822601,0.005819872,2.6925359,690.77216,0.32225195,0.23285069,0.29226804,0.42679048,0.52754831,80.795067,-0.007356655,21.379154,19.935966,-0.009489503,7.8360643
41,21,39204,Condon,59913.215,18.847977,0.13377193,0.18820015,0.058925476,24020,40556,0.10590278,0.090575919,0.11901984,0.92196685,0.002672368,0.047033671,0.001603421,0.00156658,0.96031332,0.018276762,0.00156658,,,0.24025974,0.11520737,0.18584071,0.58272505,0.61422974,79.199997,-0.006115968,1.5529433,1.5894636,-0.026941705,0.63744545
41,23,39205,John Day,58453.809,18.554468,0.15792243,0.17373432,0.007515981,24757.47965,39525.76293,0.14389257,0.13637763,0.1253905,0.93364674,0.004701142,0.027803896,0.003089322,0.002179954,0.94592798,0.020661891,0.001920777,3.521122,600.77539,0.33545673,0.16489851,0.26300851,0.5756318,0.54233414,79.363564,-0.030504931,1.6440173,1.7522199,-0.022466315,0.61697572
41,25,36502,Burns,60007.063,15.139653,0.11867579,0.16182126,0.017293243,22220.95833,38813.93991,0.18500055,0.11843131,0.10436815,0.89571548,0.004311506,0.039611965,0.003709692,0.001991368,0.89783758,0.041630492,0.00430579,3.1969228,530.63422,0.27620462,0.1635877,0.22533943,0.72234952,0.57946104,79.694252,,0.73244601,0.75090027,-0.005622882,0.29003757
41,27,38802,The Dalles,69885.664,20.109034,0.23122358,0.25579667,0.1729039,25146.25881,57386.00985,0.094910257,0.14153415,0.1548202,0.65846235,0.005996599,0.2948626,0.01307648,0.005252448,0.70814788,0.24893646,0.013495218,3.3532584,1031.5698,0.22026387,0.19768794,0.21910504,0.52557844,0.6210779,81.813606,-0.02244061,42.812531,39.105278,0.013787692,24.636459
41,29,36800,Medford,70424.961,20.020144,0.21631584,0.24099125,0.05727794,26058.31532,47354.8871,0.1410875,0.12376551,0.12777066,0.83670264,0.011028218,0.10700963,0.010255354,0.006129323,0.88847446,0.065753683,0.007903191,2.6010883,859.84167,0.33955231,0.23509979,0.30127829,0.42499849,0.57002723,78.945526,-0.016863037,73.002457,65.121513,-0.005287644,31.109194
41,31,39203,Bend,62562.387,21.114058,0.13547599,0.15833251,0.084779151,23351.26661,47501.18375,0.19772074,0.14632723,0.18260626,0.61827809,0.007826887,0.19313997,0.00359116,0.004112198,0.64873439,0.17270337,0.003172505,2.1130421,659.83087,0.32807899,0.24398808,0.29274917,0.50261039,0.58319849,75.248253,-0.66992396,12.196868,10.674506,-0.001576155,4.6344728
41,33,36800,Medford,58920.215,21.478697,0.13874452,0.16250001,0.035848923,21075.75869,39177.58805,0.17952238,0.1492296,0.18218999,0.88606387,0.006927569,0.063484579,0.007133721,0.004120033,0.91447145,0.042594895,0.00550139,2.9497747,739.59894,0.35107902,0.28123343,0.31766328,0.4591147,0.46956488,77.926765,0.015851552,50.444939,46.183712,-0.009186157,17.4645
41,35,36501,Klamath Falls,60420.488,18.636311,0.16056536,0.1817628,0.051390182,24175.04687,43937.53129,0.16711628,0.16562179,0.16363409,0.81081653,0.010967159,0.10417295,0.008276238,0.008739089,0.84183061,0.077684775,0.006700393,2.6002307,704.41992,0.3405492,0.22198606,0.31115925,0.49714175,0.53271091,78.76841,-0.025760241,11.173109,10.734634,-0.005119633,4.332736
41,37,36503,Lakeview,55141.566,15.608157,0.15469256,0.16267478,0.021784505,24356.419,34117.62584,0.17736779,0.16286629,0.14054535,0.87080431,0.005573147,0.069031037,0.004600273,0.003287935,0.89266503,0.053197201,0.006395896,3.55304,566.23358,0.32516029,0.1679873,0.26375943,0.69803441,0.52799028,82.183723,0.065523557,0.9700228,0.91190743,-0.004696688,0.37756553
41,39,38901,Eugene,69830.891,21.143282,0.25964725,0.28774151,0.056458216,26820.74691,47667.36962,0.17149907,0.14671806,0.14404909,0.84673101,0.01580541,0.074398302,0.020995809,0.011925097,0.88650024,0.045448199,0.017729523,3.2357821,844.57855,0.33284757,0.24825095,0.32052618,0.38492915,0.60257876,79.78624,0.006428505,77.247017,70.933044,-0.003924448,33.849968
41,41,38902,Newport,62290.086,21.510172,0.20597231,0.23721981,0.060323514,23148.01715,41952.62082,0.1623424,0.13863288,0.14404191,0.84422386,0.006343138,0.079397835,0.009581783,0.004882364,0.88281924,0.047413856,0.008803707,2.2531836,819.49683,0.31214768,0.2605457,0.37422663,0.45783576,0.53484988,84.12487,-0.022833195,46.984783,45.397667,-0.008393323,19.18013
41,43,38901,Eugene,66724.641,23.426323,0.1351137,0.16151795,0.042178616,25827.1521,48050.71018,0.15615195,0.11254892,0.13109496,0.87063736,0.007799644,0.078227855,0.008160641,0.004566998,0.91202617,0.043918986,0.006801021,2.6930804,783.16321,0.32158706,0.21938026,0.27583599,0.38792652,0.58115751,80.838715,0.071616158,50.945602,45.00737,0.003203319,21.114532
41,45,35802,Ontario,57498.508,19.040987,0.10943483,0.1387523,0.097254343,20898.07588,37145.43611,0.24171026,0.18218778,0.19289599,0.63571042,0.012518763,0.31510875,0.015169418,0.012863945,0.68814284,0.25572035,0.018873943,2.411365,596.68542,0.32253024,0.19709007,0.25225997,0.5151124,0.48109394,81.91658,0.1287318,3.1766548,3.2071874,-0.004165703,1.1412352
41,47,38901,Eugene,71743.805,24.837103,0.19332092,0.20395383,0.14247799,27928.20515,51810.71005,0.16217376,0.13390994,0.12982151,0.68738961,0.014410072,0.24289724,0.015266786,0.011124497,0.76426148,0.17187527,0.014531804,2.5812912,774.67761,0.32151926,0.25225878,0.28371492,0.32478094,0.59033245,78.598442,0.063431598,266.70755,240.91006,-0.002154033,113.59651
41,49,39100,Kennewick,65016.086,23.653902,0.10370915,0.10749581,0.16589819,23211.70961,54447.33966,0.15350731,0.1500043,0.16473772,0.64602166,0.005996599,0.31298667,0.003871984,0.002145801,0.71139777,0.25200269,0.003851296,2.8048863,592.14142,0.30800128,0.23908421,0.25509658,0.37998,0.58074093,79.734985,-0.034162194,5.499579,5.4119639,-0.001254474,2.5127854
41,51,38801,Portland,78047.227,25.620581,0.29380432,0.36226693,0.1379059,28736.96777,61384.81845,0.1619425,0.12947826,0.13348691,0.72117299,0.066751979,0.10898177,0.052327998,0.063039772,0.767492,0.075070612,0.045808014,3.1042304,1060.7498,0.35264587,0.294563,0.33956558,0.23435126,0.64466757,77.818207,0.054039478,1704.9641,1531.4115,0.014619942,889.82819
41,53,38901,Eugene,74139.727,24.656466,0.26060337,0.28137824,0.071351089,27420.38254,53457.94544,0.13238445,0.11484786,0.13551569,0.80503428,0.010477036,0.12052571,0.016760921,0.00638389,0.85632491,0.08812128,0.010222008,3.056175,757.73749,0.26618791,0.20446105,0.24663846,0.30568376,0.60194564,81.026985,-0.021412974,101.7877,84.202332,-0.002021226,43.047462
41,55,38802,The Dalles,62132.066,21.371584,0.1899696,0.15420561,0.036283672,25030,41389,0.20011148,0.14568157,0.099113196,0.91558075,0.002832861,0.055524081,0.001699717,0.002585315,0.92140639,0.04860393,0.004653568,,684,0.2283105,0.17110266,0.20168068,0.5006935,0.55503356,72.199997,-0.11436116,2.142786,2.3479595,-0.003070246,0.95180982
41,57,38902,Newport,63170.809,20.996809,0.17542386,0.19790509,0.057901699,22464.55919,44110.16261,0.16842444,0.11454882,0.15025741,0.86740595,0.004712871,0.090455443,0.007999446,0.002806599,0.91021883,0.051454637,0.005624516,2.9887908,798.76453,0.34799117,0.2200498,0.28995052,0.54057395,0.5642125,83.990135,0.044460345,22.900831,22.004751,-0.01362062,9.0787058
41,59,39100,Kennewick,65398.836,18.14547,0.1553137,0.1443918,0.10249545,23133.54931,48995.09773,0.15748721,0.12564132,0.16744135,0.69431669,0.010304524,0.23859848,0.006054684,0.010165764,0.76816773,0.16910629,0.005769907,2.2323153,671.34277,0.33124506,0.25215071,0.29303378,0.51488781,0.58718461,77.805794,0.019511085,23.600914,21.939903,-0.00611394,9.9853487
41,61,39201,La Grande,61248.609,17.085339,0.21772417,0.20117806,0.030894093,22695.27175,46794.15007,0.16257972,0.14002326,0.16383626,0.90908033,0.008311325,0.038915645,0.007168436,0.006746706,0.93047619,0.024567932,0.007914733,3.527992,707.08533,0.31075326,0.1935187,0.27072042,0.57758957,0.5625149,80.381561,0.007263134,12.642615,12.04456,-0.004509033,5.2754488
41,63,39202,Enterprise,59639.699,17.741423,0.20427367,0.21095705,0.011461924,21399.74329,43037.6083,0.12939337,0.13916568,0.15673061,0.9453482,0.006421233,0.022260275,0.002996575,0.00163061,0.95746261,0.017213985,0.002244288,3.1438601,552.62445,0.30685562,0.20823011,0.24722713,0.64292544,0.53550464,85.533203,0.15019646,2.2274568,2.296747,-0.013345883,0.90998983
41,65,38802,The Dalles,63519.109,19.248295,0.15536965,0.2119951,0.08808089,24988.37087,47542.69865,0.15355603,0.12968732,0.13429733,0.77563161,0.005076746,0.14845516,0.00666628,0.005209095,0.83936965,0.09282966,0.007508661,2.4648328,768.1792,0.29457316,0.20870745,0.29829559,0.55877531,0.55582714,76.314568,0.068513021,10.58694,9.9898424,0.008583996,5.3138351
41,67,38801,Portland,96093.641,25.519423,0.34527221,0.38543418,0.16745539,37459.58809,73123.44775,0.095428899,0.072689749,0.063832983,0.69746274,0.023952728,0.15719922,0.074017927,0.014947535,0.77826899,0.10871379,0.06012059,3.6218302,1019.7816,0.24910802,0.18292557,0.22568482,0.26735777,0.69093049,80.435501,0.036184907,731.41132,614.93683,0.009290983,371.49524
41,69,39204,Condon,54257.035,28.178499,0.14348206,0.18158123,0.029106028,15224,33400,0.11365211,0.15580183,0.20905173,0.90700901,0,0.043025676,0.004317989,0.00258565,0.92501616,0.051066581,0.00258565,2.642628,511,0.37391305,0.17307693,0.17985612,0.63553113,0.48652932,80.699997,,0.84035623,0.90217286,0.011684381,0.39947537
41,71,38901,Eugene,77685.594,26.708988,0.20889084,0.22747882,0.079492137,28998.38009,56140.68915,0.13096033,0.089845248,0.11418352,0.79086226,0.011855675,0.14710715,0.012915608,0.008548294,0.8469916,0.10327449,0.008956061,3.812928,797.54218,0.27365977,0.21297193,0.24175228,0.36926714,0.60899752,80.301254,0.12446455,138.56461,118.72696,0.013232865,63.73444
42,1,19200,Harrisburg,72108.625,26.641397,0.16914852,0.19191372,0.04003777,30780.07418,62044.31271,0.081074119,0.074160725,0.067069888,0.90555876,0.019199857,0.060301557,0.005875308,0.013426057,0.93895358,0.035547975,0.004100933,3.6674898,825.71216,0.26285976,0.15453945,0.22748227,0.30496573,0.65219033,85.264618,0.080212981,195.51466,176.01767,0.003248986,100.51729
42,3,16300,Pittsburgh,79607.234,26.884687,0.29534227,0.34533432,0.046858247,32275.70221,60055.76185,0.12866409,0.10991558,0.10516553,0.80615819,0.14174053,0.015588369,0.024556277,0.11430687,0.85183197,0.008750734,0.01584366,3.6222792,890.76831,0.32666218,0.21403778,0.28617984,0.24935557,0.57755858,82.655823,0.086849749,1676.4392,1756.2645,0.001548374,833.94696
42,5,16300,Pittsburgh,56787.383,28.348785,0.10448645,0.13949007,0.008116539,23240.78643,46295.59921,0.11642567,0.1161634,0.1281452,0.97657418,0.011430063,0.005308888,0.001914681,0.009674558,0.98066771,0.004216323,0.001249877,3.3419089,627.34344,0.28782812,0.14645097,0.22859092,0.29921257,0.52369279,85.693504,,105.54299,110.82626,-0.000375215,47.512032
42,7,16300,Pittsburgh,67439.227,25.659603,0.16031013,0.19196805,0.018640703,26053.21472,54620.49246,0.11116708,0.090197854,0.12397414,0.90416855,0.073431887,0.011715795,0.003705365,0.057642654,0.92722917,0.00712791,0.002328534,3.2587328,741.3186,0.29391882,0.20570809,0.25710446,0.28453743,0.5715788,84.189095,0.12442193,392.30701,417.32382,-0.005543284,184.70099
42,9,16200,Altoona,58728.109,27.687346,0.1010911,0.12424577,0.006411165,21776.41465,47590.06595,0.13475312,0.10197902,0.13507593,0.97534263,0.007716732,0.009043044,0.001743298,0.004876789,0.98219597,0.005233787,0.002611251,3.5697534,617.89203,0.23732477,0.13677482,0.1955045,0.31129918,0.56887633,87.970032,,49.157509,49.396076,0.002338134,22.369917
42,11,19100,Reading,79731.523,23.758152,0.18410572,0.2135729,0.064884059,33603.7864,59490.58246,0.12366968,0.091517046,0.075442836,0.76901728,0.047350537,0.16370472,0.011475003,0.036949694,0.85171932,0.094715416,0.009036406,3.4556673,895.47638,0.3203654,0.18344122,0.25010064,0.31716448,0.6214484,84.22802,0.035213344,480.37369,436.23392,0.0063368,229.15363
42,13,16200,Altoona,59779.879,20.57559,0.13827088,0.16930273,0.009848327,24077.73669,45583.27685,0.13063414,0.12494484,0.13719769,0.95598358,0.02284226,0.009678257,0.004897546,0.013354978,0.97370505,0.005009526,0.003189381,3.5088549,699.83276,0.31745455,0.20819519,0.27758083,0.45027512,0.5609467,84.388786,0.053550683,241.70735,245.56778,-0.007964148,108.8614
42,15,18900,Williamsport,62961.703,23.615702,0.14833672,0.15625262,0.012399421,24072.04143,51489.29276,0.13561428,0.11839,0.13309349,0.96745557,0.006994347,0.011210117,0.004696166,0.005195644,0.97543776,0.00632717,0.004232536,2.7566643,656.04834,0.32201409,0.17745481,0.25506404,0.38738319,0.57478845,81.964149,,54.577305,54.699501,-0.003750509,25.74342
42,17,19700,Philadelphia,109517.75,30.358299,0.31408903,0.34887725,0.081105284,46723.65895,85775.7495,0.048742149,0.044253904,0.037103351,0.86878508,0.040084831,0.042834137,0.035094101,0.033667043,0.91324252,0.022857064,0.02122326,4.0774617,1247.9922,0.19604909,0.12667616,0.17602041,0.25703087,0.66930914,82.61422,0.060870022,1049.8665,1003.4694,-0.002691909,521.1731
42,19,16300,Pittsburgh,80452.773,26.905077,0.24974327,0.30270967,0.017551618,30988.46266,68590.98139,0.082325175,0.093363352,0.089191079,0.95864832,0.014282451,0.010556831,0.008896458,0.009256003,0.97397077,0.005919194,0.005235002,4.0664401,764.8017,0.22739676,0.14461371,0.18517105,0.29640427,0.61450624,85.79052,0.010648943,233.149,220.72357,0.003179424,116.47305
42,21,16200,Altoona,57580.301,22.942959,0.13731618,0.17517181,0.014426714,22479.00522,45743.87084,0.13583948,0.12221602,0.13333043,0.93314266,0.042880308,0.013961678,0.004880313,0.029651539,0.95331746,0.009155981,0.003572581,3.8483768,559.58856,0.3064456,0.16929795,0.24441977,0.36398283,0.4913865,87.155022,0.13299698,208.72957,221.72525,-0.006203698,85.719475
42,23,18202,St. Marys,56471.762,16.729364,0.12082428,0.14919686,0.008342182,21070.387,40338.94985,0.11060482,0.094109319,0.11148605,0.98033434,0.005309735,0.00373648,0.002753196,0.005077492,0.98477519,0.005602924,0.001181584,3.4967501,602.69324,0.24375823,0.24682833,0.27945447,0.64643085,0.54240447,88.347023,0.17690511,12.833423,15.077064,-0.016031092,5.3680806
42,25,19000,Allentown,61813.105,31.008127,0.11111587,0.14719146,0.027688816,26154.1242,51882.93724,0.1043274,0.095154367,0.092573203,0.937455,0.017348925,0.032874066,0.004071831,0.00906953,0.96328568,0.017195862,0.002927387,3.1864636,789.31152,0.2655569,0.15911059,0.25405824,0.26858792,0.5605346,84.741241,-0.042473048,171.05115,154.07976,0.005064066,76.621605
42,27,16100,State College,66633.141,20.49802,0.43664515,0.42233005,0.065906264,27149.44832,54595.2989,0.22363205,0.21657436,0.19794582,0.87945318,0.033852849,0.023962595,0.045290507,0.028681014,0.90529132,0.016708905,0.036099795,4.2719235,864.93274,0.26907098,0.13379653,0.20043114,0.41883567,0.57911795,81.898544,0.12044653,138.73973,122.31615,0.008277425,66.591286
42,29,19700,Philadelphia,122145.13,29.465691,0.41727123,0.47561136,0.083272055,48958.64663,95616.54882,0.061601132,0.052300617,0.047709092,0.8209511,0.066235572,0.065151155,0.035695761,0.065707959,0.8708235,0.038468372,0.017356765,4.3170595,1219.974,0.18166164,0.13450392,0.17540821,0.24885666,0.66685832,84.143707,-0.059426356,664.73462,577.60681,0.008042629,345.23199
42,31,16500,Erie,56154.406,23.650633,0.1628667,0.18162972,0.009011043,21589.80918,42265.87979,0.16590117,0.16023858,0.18563037,0.96839052,0.015004502,0.006126838,0.004208263,0.00904685,0.97900093,0.004026576,0.002861303,3.3409951,607.92932,0.31024414,0.16264394,0.24567245,0.38961637,0.5366835,85.83876,,66.554382,69.514229,-0.012398701,28.572046
42,33,16100,State College,56738.48,25.432552,0.10887633,0.12264029,0.009181154,22508.03865,43217.16498,0.14662714,0.12604393,0.13717122,0.94352174,0.023113104,0.023358075,0.004169131,0.016177783,0.97108626,0.005768885,0.002296364,3.5180879,614.76166,0.30774492,0.16934901,0.24105562,0.38876289,0.53467119,87.626427,0.096191593,71.320435,72.842392,-0.012185036,30.036139
42,35,18900,Williamsport,56955.941,23.982018,0.13807827,0.17340934,0.014418396,22401.69746,46285.90369,0.16876002,0.14895912,0.15731798,0.95871347,0.018655384,0.011137163,0.004261388,0.006211248,0.97882664,0.005527314,0.003339073,2.9662075,625.96649,0.37122798,0.22632354,0.28999883,0.40806898,0.55314988,84.824661,,44.187634,42.696617,-0.00048645,19.758194
42,37,18800,Scranton,61683.574,21.726648,0.1744425,0.19493513,0.019093161,24442.27646,45207.56771,0.15309438,0.15690415,0.12696281,0.9436065,0.021309162,0.020046066,0.007253088,0.01032639,0.96915287,0.009743432,0.004754912,3.6664548,701.93292,0.31202793,0.17476059,0.27301022,0.40662581,0.57038742,79.49086,0.14216028,139.29568,132.7854,0.004375851,67.520996
42,39,16500,Erie,62407.988,22.724308,0.14766128,0.18258545,0.011936292,23863.85164,45882.67173,0.15764357,0.1275045,0.15287438,0.95679605,0.022328621,0.009271673,0.004158417,0.018915875,0.96541703,0.005983111,0.002544339,3.2762876,632.69702,0.3037267,0.18321328,0.2578778,0.40449283,0.55894727,86.810486,0.073015772,87.686714,89.274147,-0.002095665,38.301014
42,41,19200,Harrisburg,84998.266,21.90168,0.27864513,0.31879315,0.047678754,35426.22957,65819.52103,0.070945345,0.070285261,0.053635187,0.89425927,0.038601395,0.027390976,0.026900223,0.025298424,0.93699461,0.013221154,0.015263952,4.055305,911.39026,0.23784573,0.1596992,0.22611164,0.34222054,0.6260342,85.63784,0.043045875,431.57492,391.73273,0.004565845,217.42462
42,43,19200,Harrisburg,78647.938,22.575657,0.23621373,0.26580322,0.056637712,32647.0111,57515.7873,0.1191879,0.093693905,0.091342635,0.69900036,0.18997017,0.070104435,0.026336012,0.16875078,0.76372075,0.039994936,0.017632544,3.1370904,878.09302,0.37088352,0.23394345,0.3280116,0.3416737,0.62205893,80.988503,0.030372377,510.62192,479.55972,0.003169313,249.29245
42,45,19700,Philadelphia,96802.633,28.952147,0.30460754,0.34839413,0.085392766,41144.46413,74375.95539,0.094208747,0.078973643,0.064897984,0.71098197,0.20335469,0.029584296,0.039337892,0.14357568,0.80097997,0.014751173,0.029855551,3.610153,1121.8416,0.30359122,0.17125537,0.24721521,0.23971255,0.60456723,80.586945,0.039336454,3086.9175,3042.1221,0.002513981,1468.6396
42,47,18202,St. Marys,64157.273,18.138134,0.12215552,0.16015251,0.010572695,24934.91933,48366.82733,0.10839865,0.069750182,0.094851755,0.98118699,0.004632818,0.005728417,0.0029158,0.001902711,0.98678136,0.003970596,0.003146533,4.6230593,579.03558,0.37635365,0.14092539,0.21730873,0.5230456,0.60589254,88.878044,,38.61211,42.438755,-0.008532853,18.542177
42,49,16500,Erie,68468.555,19.728617,0.21007095,0.231719,0.038323361,28085.21386,50256.1273,0.15627508,0.11871713,0.12444326,0.86534721,0.081274994,0.033924282,0.00794156,0.064364344,0.89993131,0.021370674,0.006251563,3.1518476,735.34375,0.35469404,0.23007171,0.29817834,0.38955781,0.59444892,83.527573,0.074586406,351.07831,351.42493,-0.004367908,157.53764
42,51,16300,Pittsburgh,54196.168,27.53894,0.11389197,0.13764539,0.010290467,19902.54961,41878.82923,0.19159827,0.17819408,0.2063642,0.92886108,0.05467549,0.007679019,0.002663356,0.037387535,0.95171422,0.003758691,0.002023555,3.1393194,617.60522,0.35892969,0.2049422,0.29283378,0.36662337,0.49747425,84.762093,0.1156669,172.84482,188.07396,-0.013046422,68.307396
42,53,16500,Erie,49194.941,24.826401,0.084448613,0.097655602,0.009142354,19493.18507,37044.57582,0.10468891,0.18219642,0.12215399,0.75816482,0.18001556,0.054173149,0.000777605,0.030952152,0.94235557,0.015391151,0.001004356,2.2131422,703.62518,0.35094815,0.12153105,0.20910001,0.38856763,0.44523066,85.931335,,18.062431,11.574022,-0.014611849,4.1644721
42,55,17400,Hagerstown,70855,24.34745,0.14630124,0.18066761,0.034223773,29020.92679,57365.97702,0.082549654,0.075789265,0.082411826,0.90232462,0.037943296,0.04302958,0.006960784,0.026185172,0.94433063,0.017837962,0.005027546,3.3485489,826.88678,0.26221678,0.16432077,0.23119923,0.33233896,0.61927605,83.962799,0.090997316,193.74922,167.45396,0.000351537,92.664703
42,57,17400,Hagerstown,59439.055,31.984699,0.092949763,0.099312291,0.0078274,23783.49958,49179.78296,0.13300842,0.10779373,0.12162732,0.96914786,0.01421354,0.008285618,0.001145167,0.007744592,0.98024923,0.003635792,0.000769196,4.3742852,564.2926,0.26187879,0.14744928,0.24553871,0.31084695,0.60312033,83.135872,,33.927475,32.592773,-0.007588439,15.362781
42,59,16300,Pittsburgh,56641.031,28.889849,0.1238988,0.14777994,0.008132553,20579.34701,51629.64773,0.16739541,0.15860339,0.21264699,0.94114149,0.03559427,0.012019852,0.002228412,0.039246306,0.94366485,0.008750277,0.001887527,3.015538,671.34222,0.3218542,0.20431079,0.26169664,0.2901929,0.46365166,80.96637,0.089156635,67.169258,70.615364,0.009293952,30.231895
42,61,16100,State College,59239.07,28.436657,0.12278938,0.14287417,0.010749998,23368.73025,45516.41897,0.11356041,0.11197474,0.13127242,0.91906434,0.055953652,0.015834296,0.003551201,0.052800138,0.92889369,0.011397778,0.00199095,2.9837296,576.69373,0.27922159,0.18278073,0.23971161,0.34378159,0.51571059,86.294907,0.070006542,52.49366,52.120789,-0.010653962,20.968651
42,63,16300,Pittsburgh,55971.043,24.722483,0.18427444,0.19289538,0.015129056,23124.69976,44217.65358,0.20732242,0.18973744,0.19892955,0.94356436,0.030749325,0.010654815,0.0067716,0.01617638,0.96634614,0.004963244,0.006733482,3.5910108,663.12756,0.24931826,0.15967622,0.22469981,0.38428473,0.51936334,81.86689,0.19655798,107.46877,108.3454,-0.002638446,49.195255
42,65,16100,State College,57342.066,22.801701,0.11533196,0.11828721,0.004773746,22010.89092,43857.21942,0.13673575,0.11762268,0.13501671,0.97929204,0.005707965,0.006084071,0.001946903,0.001779545,0.98668897,0.004086342,0.001904884,3.9217231,560.39954,0.29834351,0.16817103,0.23368736,0.42795381,0.54485363,87.360367,0.084160507,69.279572,70.398163,-0.007800037,29.681391
42,67,19200,Harrisburg,61301.781,33.821247,0.087585375,0.10786144,0.015878702,25361.6008,49127.1137,0.083420463,0.094618663,0.097751617,0.95729828,0.008321156,0.025288196,0.003007386,0.003952171,0.97276014,0.016370986,0.001677941,3.5586565,590.91766,0.20743276,0.14284515,0.18837087,0.31223956,0.59698582,83.311668,,62.95116,58.313381,-0.011162674,28.55493
42,69,18800,Scranton,66623.875,20.774265,0.19691767,0.23600674,0.040846203,25958.64363,48592.11765,0.13632806,0.10786512,0.10756593,0.89653373,0.028894268,0.049814165,0.012828997,0.015252814,0.9587515,0.013926457,0.006146842,3.1005907,747.67615,0.30589473,0.19007221,0.26849571,0.40423408,0.56122875,80.336807,0.064861566,467.10669,464.87299,0.000278418,215.01933
42,71,19100,Reading,80156.508,22.997231,0.20143668,0.22821701,0.043840852,34185.15319,60655.52703,0.098025039,0.077673592,0.075971857,0.84892339,0.038552687,0.086496167,0.013835036,0.028667437,0.89551032,0.055147484,0.011310381,3.6985056,951.71246,0.24314374,0.1587351,0.21224916,0.35179296,0.65978181,84.785141,0.042878035,550.37146,498.68146,-7.43E-06,269.32172
42,73,16400,Youngstown,62264.207,22.711653,0.15736158,0.18948483,0.015582055,23787.63093,47171.46546,0.12775131,0.11769868,0.13312393,0.93155378,0.048437022,0.010218642,0.003379494,0.036553591,0.95006728,0.005501281,0.00255869,3.7341094,659.22083,0.29650158,0.18141928,0.26036289,0.40655527,0.54797679,85.06945,0.096858904,254.36656,264.23083,-0.004243147,111.14368
42,75,19100,Reading,72981.242,23.405466,0.15282676,0.18007532,0.029706165,30598.20136,57072.07133,0.08807452,0.073053174,0.069886744,0.86854637,0.020686092,0.092911474,0.008246852,0.01265806,0.92539811,0.047399059,0.00654184,3.453706,832.94714,0.27646449,0.18085462,0.23684317,0.34378853,0.63085723,84.114914,0.089085653,369.14676,332.57053,0.00036578,183.35181
42,77,19000,Allentown,82799.031,23.339558,0.23630029,0.26403317,0.090453193,35280.76826,60320.67666,0.11951923,0.092278279,0.068241574,0.71601474,0.057654284,0.18774123,0.025813242,0.035443138,0.83352256,0.10103165,0.02013484,3.2559283,1030.8596,0.30248168,0.18360122,0.26676837,0.30763125,0.6161809,83.554337,0.068595946,1012.5505,904.52399,0.006354678,489.49634
42,79,18800,Scranton,64640.344,22.191526,0.16534264,0.20069195,0.04169656,25009.48017,48723.657,0.13733017,0.11054438,0.11145809,0.88202596,0.035267577,0.066967264,0.008731902,0.0184705,0.95933074,0.012168686,0.005328858,2.9438207,707.80695,0.33672836,0.18818724,0.2747255,0.35774529,0.5535987,81.904839,0.05153168,360.44635,358.4426,-0.00037984,163.63615
42,81,18900,Williamsport,62186.695,20.223612,0.14927955,0.18486235,0.01464652,25953.30897,48891.1183,0.15034789,0.11629802,0.11368345,0.91903436,0.05434455,0.013426807,0.005025219,0.045794647,0.9367795,0.006638197,0.003928991,3.4819355,765.36267,0.35477579,0.2088041,0.30040887,0.42887744,0.5753504,82.296181,0.086418398,94.506912,97.709045,0.001353459,46.41795
